start.date;duration.s;peak.c/s;total.counts;min energy.kev;max energy.kev
31.03.2013;152;26;17232;6;12
31.03.2013;732;168;242448;6;12
31.03.2013;332;26;38832;6;12
31.03.2013;660;128;202296;12;25
31.03.2013;528;108;193224;6;12
31.03.2013;2648;128;922560;6;12
01.04.2013;536;72;125472;6;12
01.04.2013;236;24;25104;6;12
01.04.2013;128;24;12552;6;12
01.04.2013;148;40;21408;6;12
01.04.2013;188;46;24912;6;12
01.04.2013;420;42;58176;6;12
01.04.2013;212;32;25464;6;12
01.04.2013;1016;18;85392;6;12
01.04.2013;124;32;15552;6;12
01.04.2013;228;30;30312;6;12
01.04.2013;492;30;70848;6;12
01.04.2013;512;40;73320;6;12
01.04.2013;316;92;53520;12;25
01.04.2013;80;26;9144;6;12
01.04.2013;1136;688;1056576;12;25
02.04.2013;252;24;27192;6;12
02.04.2013;592;26;66048;6;12
02.04.2013;512;76;109344;6;12
02.04.2013;72;34;7872;6;12
02.04.2013;176;20;16416;6;12
02.04.2013;216;38;29472;6;12
02.04.2013;88;22;9048;6;12
02.04.2013;216;20;22224;6;12
02.04.2013;136;88;34896;6;12
02.04.2013;200;28;18336;6;12
02.04.2013;740;32;81264;6;12
02.04.2013;760;42;82368;6;12
02.04.2013;268;36;37464;6;12
02.04.2013;112;16;8544;6;12
02.04.2013;248;28;32016;6;12
02.04.2013;316;72;47184;6;12
02.04.2013;128;26;13248;6;12
02.04.2013;400;64;75336;6;12
02.04.2013;212;30;24240;6;12
02.04.2013;88;26;11184;6;12
02.04.2013;152;30;22416;6;12
02.04.2013;124;26;13056;6;12
02.04.2013;280;36;37392;6;12
02.04.2013;800;528;847944;12;25
02.04.2013;160;60;26808;6;12
02.04.2013;64;16;5352;6;12
03.04.2013;232;128;100656;6;12
03.04.2013;832;320;411192;6;12
03.04.2013;280;32;30600;6;12
03.04.2013;128;46;15456;6;12
03.04.2013;160;24;18072;6;12
03.04.2013;712;2032;1936632;12;25
03.04.2013;584;592;745584;12;25
03.04.2013;176;20;18552;6;12
03.04.2013;1300;72;215064;6;12
03.04.2013;96;0;140;6;12
03.04.2013;960;60;110922;12;25
03.04.2013;380;304;277080;12;25
03.04.2013;136;26;13320;6;12
03.04.2013;136;40;17136;6;12
03.04.2013;52;22;5712;6;12
03.04.2013;136;24;15600;6;12
03.04.2013;324;100;62304;6;12
03.04.2013;868;1136;1928808;3;6
03.04.2013;316;68;62760;6;12
03.04.2013;104;28;13920;6;12
03.04.2013;36;30;5424;6;12
03.04.2013;1968;48;125487;12;25
03.04.2013;164;30;21480;6;12
03.04.2013;624;128;243120;6;12
03.04.2013;152;22;16128;6;12
03.04.2013;168;36;19440;6;12
03.04.2013;436;60;92832;6;12
04.04.2013;376;26;46608;6;12
04.04.2013;412;26;48024;6;12
04.04.2013;504;34;79248;6;12
04.04.2013;220;38;28440;6;12
04.04.2013;424;52;88032;6;12
04.04.2013;80;24;9024;6;12
04.04.2013;164;20;15192;6;12
04.04.2013;216;18;19632;6;12
04.04.2013;292;120;74208;6;12
04.04.2013;432;38;54096;6;12
04.04.2013;460;88;118704;6;12
04.04.2013;420;144;154152;6;12
04.04.2013;356;34;47016;6;12
04.04.2013;528;44;76008;6;12
04.04.2013;96;38;11208;6;12
04.04.2013;512;128;235584;6;12
04.04.2013;852;224;357048;6;12
04.04.2013;428;30;52032;6;12
04.04.2013;176;28;19560;6;12
04.04.2013;392;84;78960;6;12
04.04.2013;292;30;40176;6;12
04.04.2013;224;52;42288;6;12
04.04.2013;316;42;48624;6;12
04.04.2013;300;24;33600;6;12
04.04.2013;1236;152;352080;6;12
04.04.2013;132;22;13512;6;12
04.04.2013;260;20;24120;6;12
04.04.2013;260;240;98712;12;25
04.04.2013;624;60;147264;6;12
04.04.2013;284;34;44256;6;12
04.04.2013;608;44;107640;6;12
05.04.2013;444;60;72960;6;12
05.04.2013;300;656;308904;12;25
05.04.2013;316;42;61872;6;12
05.04.2013;1152;104;406752;6;12
05.04.2013;216;80;67536;6;12
05.04.2013;408;76;144432;6;12
05.04.2013;320;76;124128;6;12
05.04.2013;144;72;50088;6;12
05.04.2013;484;44;92064;6;12
05.04.2013;1152;256;676416;6;12
05.04.2013;144;256;204096;6;12
05.04.2013;2448;256;2708640;6;12
05.04.2013;576;96;246816;6;12
05.04.2013;272;88;97008;6;12
05.04.2013;2092;128;657864;6;12
05.04.2013;136;42;21456;6;12
05.04.2013;232;18;20208;6;12
05.04.2013;256;28;27096;6;12
05.04.2013;444;48;81192;6;12
05.04.2013;728;22;65400;6;12
05.04.2013;740;38;91296;6;12
05.04.2013;324;26;36456;6;12
05.04.2013;1080;1136;1928544;12;25
05.04.2013;416;76;100080;6;12
05.04.2013;228;20;18744;6;12
05.04.2013;156;28;19368;6;12
05.04.2013;348;26;37464;6;12
05.04.2013;444;104;125904;6;12
05.04.2013;124;28;13584;6;12
06.04.2013;168;176;39264;6;12
06.04.2013;292;36;34728;6;12
06.04.2013;328;30;46224;6;12
06.04.2013;676;34;96936;6;12
06.04.2013;132;40;19248;6;12
06.04.2013;408;48;82560;6;12
06.04.2013;208;38;32208;6;12
06.04.2013;268;38;36336;6;12
06.04.2013;48;24;5352;6;12
06.04.2013;108;40;18360;6;12
06.04.2013;420;32;56832;6;12
06.04.2013;220;24;24216;6;12
06.04.2013;360;20;35664;6;12
06.04.2013;428;20;37008;6;12
06.04.2013;236;24;25776;6;12
06.04.2013;88;26;10008;6;12
06.04.2013;1208;1840;3044232;12;25
06.04.2013;228;56;61032;6;12
06.04.2013;316;496;508896;12;25
06.04.2013;136;46;29664;6;12
06.04.2013;232;34;35088;6;12
06.04.2013;160;30;23136;6;12
06.04.2013;104;40;19056;6;12
06.04.2013;156;36;26352;6;12
06.04.2013;308;104;100680;6;12
06.04.2013;1724;272;1321512;12;25
06.04.2013;548;64;79656;6;12
06.04.2013;632;112;245136;6;12
06.04.2013;280;16;22560;6;12
06.04.2013;700;84;130128;6;12
06.04.2013;496;20;47376;6;12
06.04.2013;1184;96;238872;6;12
06.04.2013;420;160;176136;6;12
06.04.2013;2160;1456;3112920;12;25
06.04.2013;200;48;42264;6;12
06.04.2013;948;1136;1442592;12;25
06.04.2013;504;42;77976;6;12
06.04.2013;228;48;34632;6;12
06.04.2013;360;64;64296;6;12
06.04.2013;576;96;145728;6;12
06.04.2013;200;46;38688;6;12
06.04.2013;960;48;133344;6;12
06.04.2013;504;160;252024;6;12
06.04.2013;544;80;131688;6;12
06.04.2013;228;26;29184;6;12
06.04.2013;144;28;16056;6;12
06.04.2013;360;26;42384;6;12
06.04.2013;180;64;39936;6;12
06.04.2013;2252;496;2138592;12;25
06.04.2013;116;28;15984;6;12
06.04.2013;2872;2416;9973968;12;25
06.04.2013;248;68;74688;6;12
06.04.2013;1188;72;247704;6;12
06.04.2013;188;18;18072;6;12
06.04.2013;352;1008;807792;12;25
07.04.2013;2328;1456;7141440;12;25
07.04.2013;1216;68;246576;6;12
07.04.2013;1400;52;312720;6;12
07.04.2013;196;44;40920;6;12
07.04.2013;848;52;176976;6;12
07.04.2013;380;28;44808;6;12
07.04.2013;180;20;18120;6;12
07.04.2013;1220;88;344976;6;12
07.04.2013;988;144;550896;6;12
07.04.2013;1524;192;799872;6;12
07.04.2013;180;38;31968;6;12
07.04.2013;364;34;57072;6;12
07.04.2013;596;1648;2006640;12;25
07.04.2013;292;1072;1245360;12;25
07.04.2013;524;464;399072;12;25
07.04.2013;372;24;35160;6;12
07.04.2013;396;38;49440;6;12
07.04.2013;408;20;33456;6;12
07.04.2013;1140;288;762000;6;12
07.04.2013;944;152;566592;6;12
07.04.2013;636;100;208416;6;12
07.04.2013;384;52;72288;6;12
07.04.2013;164;28;22224;6;12
07.04.2013;648;36;97200;6;12
07.04.2013;380;42;62352;6;12
07.04.2013;544;216;267024;6;12
07.04.2013;516;416;397920;12;25
07.04.2013;692;88;258336;6;12
07.04.2013;864;76;204720;6;12
07.04.2013;172;24;19728;6;12
07.04.2013;548;36;73008;6;12
07.04.2013;368;36;54144;6;12
07.04.2013;696;80;176688;6;12
07.04.2013;364;40;67776;6;12
07.04.2013;232;40;41232;6;12
07.04.2013;456;64;97872;6;12
07.04.2013;1504;2544;6274416;12;25
07.04.2013;252;30;25512;6;12
07.04.2013;92;18;8184;6;12
07.04.2013;384;24;37512;6;12
07.04.2013;248;56;43128;6;12
07.04.2013;48;26;6240;6;12
07.04.2013;64;24;7632;6;12
07.04.2013;684;256;203400;6;12
07.04.2013;56;32;6864;6;12
07.04.2013;440;26;44736;6;12
07.04.2013;496;52;64608;6;12
07.04.2013;496;44;62544;6;12
08.04.2013;172;100;37344;6;12
08.04.2013;712;60;123888;6;12
08.04.2013;68;26;7176;6;12
08.04.2013;88;42;12264;6;12
08.04.2013;156;18;14376;6;12
08.04.2013;424;68;85104;6;12
08.04.2013;400;96;142992;6;12
08.04.2013;380;108;108000;6;12
08.04.2013;728;56;160800;6;12
08.04.2013;708;80;111744;6;12
08.04.2013;220;112;44472;6;12
08.04.2013;120;96;31728;6;12
08.04.2013;504;26;62352;6;12
08.04.2013;452;216;168528;6;12
08.04.2013;1008;1008;1547952;12;25
08.04.2013;736;288;492048;6;12
08.04.2013;324;36;48480;6;12
08.04.2013;432;40;65064;6;12
08.04.2013;640;92;156528;6;12
08.04.2013;952;192;403728;6;12
08.04.2013;144;32;20064;6;12
08.04.2013;228;20;21312;6;12
08.04.2013;468;52;63480;6;12
08.04.2013;164;22;16776;6;12
08.04.2013;372;42;51480;6;12
08.04.2013;748;104;167544;6;12
08.04.2013;660;44;98904;6;12
08.04.2013;520;22;48000;6;12
08.04.2013;224;30;31248;6;12
08.04.2013;288;64;61800;6;12
08.04.2013;764;32;97344;6;12
08.04.2013;544;28;63288;6;12
08.04.2013;308;144;120168;6;12
08.04.2013;304;92;56328;6;12
08.04.2013;328;64;41952;6;12
08.04.2013;56;22;5160;6;12
08.04.2013;36;18;3168;6;12
08.04.2013;232;34;32328;6;12
08.04.2013;304;30;36552;6;12
08.04.2013;284;20;25152;6;12
08.04.2013;244;24;25944;6;12
08.04.2013;120;26;11880;6;12
08.04.2013;332;44;47184;6;12
08.04.2013;108;26;11352;6;12
08.04.2013;656;1456;570312;12;25
08.04.2013;400;32;58176;6;12
08.04.2013;172;22;19272;6;12
08.04.2013;512;84;107880;6;12
08.04.2013;140;28;16680;6;12
08.04.2013;136;24;17184;6;12
08.04.2013;304;26;36072;6;12
08.04.2013;1284;848;1137600;12;25
08.04.2013;760;28;78936;6;12
08.04.2013;268;32;36504;6;12
08.04.2013;724;528;918432;12;25
08.04.2013;904;108;316992;6;12
08.04.2013;476;56;63816;6;12
08.04.2013;424;22;41664;6;12
08.04.2013;1032;120;254232;6;12
08.04.2013;124;34;15696;6;12
08.04.2013;340;72;77760;6;12
08.04.2013;456;34;68304;6;12
08.04.2013;360;128;103584;6;12
08.04.2013;720;184;470160;6;12
08.04.2013;304;120;172608;6;12
09.04.2013;2488;3056;6726384;12;25
09.04.2013;344;92;64824;6;12
09.04.2013;296;136;117240;6;12
09.04.2013;124;26;16368;6;12
09.04.2013;484;34;62832;6;12
09.04.2013;240;30;32928;6;12
09.04.2013;1004;152;297312;6;12
09.04.2013;252;36;36336;6;12
09.04.2013;120;96;28176;6;12
09.04.2013;44;36;7584;6;12
09.04.2013;196;160;102384;6;12
09.04.2013;144;88;41664;6;12
09.04.2013;640;232;418032;6;12
09.04.2013;712;144;344688;6;12
09.04.2013;228;136;87360;6;12
09.04.2013;472;72;122064;6;12
09.04.2013;196;46;41568;6;12
09.04.2013;684;120;234672;6;12
09.04.2013;172;48;36720;6;12
09.04.2013;584;64;100008;6;12
09.04.2013;752;84;157968;6;12
09.04.2013;344;28;45456;6;12
09.04.2013;312;40;42216;6;12
09.04.2013;448;104;123696;6;12
09.04.2013;376;40;64464;6;12
09.04.2013;344;36;53808;6;12
09.04.2013;208;80;39528;6;12
09.04.2013;1176;2;5662;6;12
09.04.2013;168;0;227;6;12
09.04.2013;268;0;452;6;12
09.04.2013;176;0;262;6;12
09.04.2013;132;0;178;6;12
09.04.2013;864;56;68836;12;25
09.04.2013;288;0;279;6;12
09.04.2013;56;0;73;6;12
09.04.2013;368;2;1182;12;25
09.04.2013;148;0;248;6;12
09.04.2013;268;1;531;6;12
09.04.2013;684;42;48975;25;50
09.04.2013;452;80;79032;6;12
09.04.2013;208;20;19752;6;12
09.04.2013;324;136;149016;12;25
09.04.2013;540;168;253056;6;12
09.04.2013;136;42;28176;6;12
09.04.2013;1064;464;746472;6;12
09.04.2013;316;38;52536;6;12
09.04.2013;700;368;275520;12;25
09.04.2013;768;2288;4597248;12;25
09.04.2013;1604;1264;2267112;12;25
09.04.2013;1424;416;995664;6;12
09.04.2013;380;168;169104;6;12
09.04.2013;1276;1648;2076384;12;25
09.04.2013;224;60;40584;6;12
09.04.2013;332;38;39384;6;12
09.04.2013;332;120;120720;6;12
09.04.2013;320;120;103152;6;12
09.04.2013;896;1136;1144320;12;25
09.04.2013;88;28;10872;6;12
09.04.2013;92;42;16464;6;12
09.04.2013;76;32;11952;6;12
09.04.2013;72;32;11904;6;12
09.04.2013;240;28;32472;6;12
09.04.2013;292;32;45120;6;12
09.04.2013;328;256;169704;6;12
09.04.2013;428;44;66096;6;12
09.04.2013;312;72;72432;6;12
09.04.2013;104;36;17520;6;12
09.04.2013;272;60;52752;6;12
09.04.2013;320;92;73344;6;12
09.04.2013;200;34;25392;6;12
09.04.2013;296;28;33288;6;12
09.04.2013;256;40;42048;6;12
09.04.2013;148;16;11784;6;12
09.04.2013;440;68;74832;6;12
09.04.2013;516;52;88152;6;12
09.04.2013;456;208;197952;6;12
09.04.2013;516;168;357528;6;12
09.04.2013;716;120;245904;6;12
09.04.2013;596;80;165264;6;12
09.04.2013;244;56;65520;6;12
09.04.2013;548;120;175632;12;25
09.04.2013;88;26;10176;6;12
09.04.2013;368;76;70416;6;12
09.04.2013;304;26;38016;6;12
09.04.2013;880;368;518784;12;25
09.04.2013;152;44;32016;6;12
09.04.2013;160;136;53616;6;12
10.04.2013;664;1136;652512;12;25
10.04.2013;568;56;118944;6;12
10.04.2013;852;784;1141248;12;25
10.04.2013;700;384;657312;12;25
10.04.2013;96;24;11136;6;12
10.04.2013;308;68;69432;6;12
10.04.2013;536;1776;2011296;12;25
10.04.2013;624;368;793632;6;12
10.04.2013;988;2544;3760992;12;25
10.04.2013;392;240;322632;6;12
10.04.2013;616;216;419016;6;12
10.04.2013;612;72;162576;6;12
10.04.2013;264;36;40128;6;12
10.04.2013;420;42;57648;6;12
10.04.2013;900;48;139752;6;12
10.04.2013;420;52;68472;6;12
10.04.2013;316;32;41472;6;12
10.04.2013;540;38;78528;6;12
10.04.2013;856;144;396096;3;6
10.04.2013;496;144;127872;3;6
10.04.2013;528;216;222480;3;6
10.04.2013;692;168;231216;3;6
10.04.2013;308;592;331056;3;6
10.04.2013;304;176;138576;3;6
10.04.2013;532;88;143088;3;6
10.04.2013;444;108;119568;3;6
10.04.2013;356;136;118416;3;6
10.04.2013;436;80;140784;3;6
10.04.2013;356;624;305496;12;25
10.04.2013;1392;720;1922592;12;25
10.04.2013;188;48;35472;6;12
10.04.2013;192;36;30912;6;12
10.04.2013;472;56;90672;6;12
10.04.2013;1656;688;1425816;12;25
10.04.2013;276;36;34968;6;12
10.04.2013;184;26;21744;6;12
10.04.2013;292;26;31704;6;12
10.04.2013;808;1648;806448;12;25
10.04.2013;156;32;23424;6;12
10.04.2013;696;336;495984;6;12
10.04.2013;812;144;283728;6;12
10.04.2013;1236;1072;3197136;12;25
10.04.2013;236;22;25224;6;12
10.04.2013;356;26;42624;6;12
10.04.2013;864;92;199296;6;12
10.04.2013;212;26;18432;6;12
10.04.2013;248;28;25896;6;12
10.04.2013;544;28;67368;6;12
10.04.2013;416;240;169368;6;12
10.04.2013;808;656;754392;12;25
10.04.2013;164;34;26784;6;12
10.04.2013;420;40;74352;6;12
10.04.2013;140;2;1371;6;12
10.04.2013;688;14;13658;12;25
10.04.2013;428;4;5522;6;12
10.04.2013;496;2;3509;6;12
10.04.2013;44;1;211;6;12
10.04.2013;368;184;141042;25;50
10.04.2013;2116;136;546801;12;25
10.04.2013;240;13;13183;25;50
10.04.2013;584;208;215448;6;12
10.04.2013;456;112;156480;6;12
10.04.2013;800;496;763584;12;25
10.04.2013;224;272;130992;6;12
10.04.2013;232;56;41664;6;12
10.04.2013;404;84;137952;6;12
10.04.2013;304;84;107520;6;12
10.04.2013;196;68;63840;6;12
10.04.2013;732;92;238752;6;12
10.04.2013;160;26;20592;6;12
10.04.2013;692;216;378288;6;12
10.04.2013;992;752;1610904;12;25
11.04.2013;844;128;425568;6;12
11.04.2013;1644;560;2031360;6;12
11.04.2013;200;32;24360;6;12
11.04.2013;792;92;290688;6;12
11.04.2013;1176;80;350736;6;12
11.04.2013;368;38;58848;6;12
11.04.2013;368;34;54024;6;12
11.04.2013;852;104;241584;6;12
11.04.2013;436;38;71808;6;12
11.04.2013;540;128;141576;6;12
11.04.2013;176;34;26352;6;12
11.04.2013;184;30;24912;6;12
11.04.2013;212;68;55680;6;12
11.04.2013;260;68;83760;6;12
11.04.2013;368;68;123216;6;12
11.04.2013;1000;1072;1554240;12;25
11.04.2013;416;256;205728;12;25
11.04.2013;556;36;93696;6;12
11.04.2013;432;592;472512;12;25
11.04.2013;596;9;11536;12;25
11.04.2013;964;3;12099;3;6
11.04.2013;592;3;8627;6;12
11.04.2013;268;2;3183;6;12
11.04.2013;1076;2160;2815919;25;50
11.04.2013;1144;84;245980;3;6
11.04.2013;460;34;76941;6;12
11.04.2013;1064;32;134352;6;12
11.04.2013;2548;244;1391013;6;12
11.04.2013;276;38;34597;6;12
11.04.2013;224;29;26307;12;25
11.04.2013;420;152;114956;12;25
11.04.2013;1396;64;226724;12;25
11.04.2013;2176;19;82802;12;25
11.04.2013;576;3;5216;6;12
11.04.2013;1096;68;100208;12;25
11.04.2013;468;1;1809;6;12
11.04.2013;120;0;298;6;12
11.04.2013;792;1;2220;6;12
11.04.2013;328;96;106512;6;12
11.04.2013;540;128;124944;6;12
11.04.2013;328;24;35376;6;12
11.04.2013;192;30;27408;6;12
11.04.2013;520;40;71832;6;12
11.04.2013;564;76;105360;6;12
11.04.2013;420;416;303792;12;25
11.04.2013;240;30;33456;6;12
11.04.2013;248;26;31752;6;12
11.04.2013;96;30;13872;6;12
11.04.2013;220;34;34032;6;12
11.04.2013;944;944;2410992;6;12
11.04.2013;140;26;17544;6;12
11.04.2013;188;48;26112;6;12
11.04.2013;76;24;8136;6;12
11.04.2013;224;44;36816;6;12
11.04.2013;336;108;88224;6;12
11.04.2013;520;96;157152;6;12
11.04.2013;400;48;66672;6;12
11.04.2013;156;184;42576;6;12
11.04.2013;60;32;9024;6;12
11.04.2013;812;304;451776;6;12
11.04.2013;652;816;617904;12;25
11.04.2013;556;184;247104;6;12
11.04.2013;192;6;5678;6;12
11.04.2013;1032;9;31508;6;12
11.04.2013;1292;30;91753;12;25
11.04.2013;396;144;144450;25;50
11.04.2013;172;40;34464;6;12
11.04.2013;568;40;106629;6;12
11.04.2013;164;34;29109;6;12
11.04.2013;236;37;44263;6;12
11.04.2013;212;40;41589;6;12
12.04.2013;316;43;66343;6;12
12.04.2013;496;57;115646;6;12
12.04.2013;464;40;85646;6;12
12.04.2013;288;60;71589;6;12
12.04.2013;1988;272;1200792;6;12
12.04.2013;236;30;33744;6;12
12.04.2013;556;52;82296;6;12
12.04.2013;944;208;293928;6;12
12.04.2013;204;32;27792;6;12
12.04.2013;128;26;16800;6;12
12.04.2013;456;76;90120;6;12
12.04.2013;92;60;17616;6;12
12.04.2013;472;208;194688;6;12
12.04.2013;480;400;464064;12;25
12.04.2013;556;432;540528;6;12
12.04.2013;344;42;63216;6;12
12.04.2013;200;92;42816;6;12
12.04.2013;200;56;40752;6;12
12.04.2013;464;48;92448;6;12
12.04.2013;680;352;387624;6;12
12.04.2013;308;32;43728;6;12
12.04.2013;496;48;76416;6;12
12.04.2013;728;120;210984;3;6
12.04.2013;340;64;90048;6;12
12.04.2013;424;64;113568;6;12
12.04.2013;912;72;241056;6;12
12.04.2013;1016;192;513312;6;12
12.04.2013;776;656;1204992;12;25
12.04.2013;1204;416;642576;6;12
12.04.2013;556;56;126144;6;12
12.04.2013;304;76;97824;6;12
12.04.2013;732;848;1299984;12;25
12.04.2013;164;480;149880;12;25
12.04.2013;432;136;179328;6;12
12.04.2013;612;92;177936;6;12
12.04.2013;480;84;99360;6;12
12.04.2013;68;32;10944;6;12
12.04.2013;176;42;31296;6;12
12.04.2013;664;108;208248;6;12
12.04.2013;260;200;200568;6;12
12.04.2013;796;152;479904;6;12
12.04.2013;1120;120;445200;6;12
12.04.2013;172;32;25392;6;12
12.04.2013;64;40;11328;6;12
12.04.2013;196;40;37680;6;12
12.04.2013;396;32;59568;6;12
12.04.2013;1392;320;1399488;12;25
12.04.2013;148;40;28080;6;12
12.04.2013;316;52;61248;6;12
12.04.2013;332;64;90720;6;12
12.04.2013;872;68;184104;6;12
12.04.2013;420;400;686760;6;12
12.04.2013;944;448;1684063;6;12
12.04.2013;816;448;1039640;6;12
12.04.2013;928;3440;8066976;12;25
12.04.2013;1020;816;2500032;12;25
12.04.2013;324;480;581376;12;25
12.04.2013;2012;2928;6493304;25;50
12.04.2013;152;15;11645;3;6
12.04.2013;180;36;25680;6;12
12.04.2013;144;46;20904;6;12
12.04.2013;104;20;9552;6;12
12.04.2013;276;26;34896;6;12
12.04.2013;152;30;19920;6;12
13.04.2013;992;112;241656;6;12
13.04.2013;68;32;8328;6;12
13.04.2013;2352;1392;4174464;12;25
13.04.2013;928;1;2707;6;12
13.04.2013;148;1;456;6;12
13.04.2013;284;80;52791;12;25
13.04.2013;260;448;138648;6;12
13.04.2013;108;30;13104;6;12
13.04.2013;208;32;26304;6;12
13.04.2013;64;22;6960;6;12
13.04.2013;720;216;189312;12;25
13.04.2013;280;44;47784;6;12
13.04.2013;672;144;286296;6;12
13.04.2013;1328;1840;3147792;12;25
13.04.2013;176;26;23760;6;12
13.04.2013;268;18;24192;6;12
13.04.2013;588;48;100944;6;12
13.04.2013;196;28;22824;6;12
13.04.2013;168;92;30840;6;12
13.04.2013;188;60;30792;6;12
13.04.2013;1320;136;235344;6;12
13.04.2013;168;20;15768;6;12
13.04.2013;656;416;430464;6;12
13.04.2013;168;22;19248;6;12
13.04.2013;364;68;99744;6;12
13.04.2013;688;60;176208;6;12
14.04.2013;68;28;9552;6;12
14.04.2013;336;32;41472;6;12
14.04.2013;396;52;71232;6;12
14.04.2013;80;52;12768;6;12
14.04.2013;216;44;38016;6;12
14.04.2013;824;40;123048;6;12
14.04.2013;652;56;137520;6;12
14.04.2013;360;38;56160;6;12
14.04.2013;636;32;90288;6;12
14.04.2013;280;26;35136;6;12
14.04.2013;536;36;76896;6;12
14.04.2013;684;36;84840;6;12
14.04.2013;496;42;59880;6;12
14.04.2013;396;18;35184;6;12
14.04.2013;176;38;27168;6;12
14.04.2013;196;32;29568;6;12
14.04.2013;828;528;533208;12;25
14.04.2013;304;24;30216;6;12
14.04.2013;792;176;224736;6;12
14.04.2013;212;20;20160;6;12
14.04.2013;464;40;71520;6;12
14.04.2013;164;28;20424;6;12
14.04.2013;580;32;81624;6;12
14.04.2013;168;30;22344;6;12
14.04.2013;336;42;52560;6;12
14.04.2013;84;28;10272;6;12
14.04.2013;128;24;14592;6;12
14.04.2013;428;48;72528;6;12
14.04.2013;88;16;7080;6;12
14.04.2013;372;26;50112;6;12
14.04.2013;352;108;83736;6;12
14.04.2013;48;20;5328;6;12
14.04.2013;272;76;61848;6;12
14.04.2013;160;18;14040;6;12
14.04.2013;324;144;81744;6;12
14.04.2013;96;38;11496;6;12
14.04.2013;312;22;34968;6;12
14.04.2013;120;22;10680;6;12
15.04.2013;220;28;23568;6;12
15.04.2013;180;36;27984;6;12
15.04.2013;680;400;462456;12;25
15.04.2013;648;256;435744;6;12
15.04.2013;500;32;53112;6;12
15.04.2013;308;60;52632;6;12
15.04.2013;152;36;21720;6;12
15.04.2013;576;880;952488;12;25
15.04.2013;496;52;108840;6;12
15.04.2013;532;88;160512;6;12
15.04.2013;772;84;149136;6;12
15.04.2013;368;38;50088;6;12
15.04.2013;452;72;71184;6;12
15.04.2013;136;24;15936;6;12
15.04.2013;272;64;75192;6;12
15.04.2013;616;52;138864;6;12
15.04.2013;900;68;185184;6;12
15.04.2013;1352;1264;1854816;12;25
15.04.2013;128;28;17088;6;12
15.04.2013;104;18;8976;6;12
15.04.2013;384;22;35448;6;12
15.04.2013;112;44;19944;6;12
15.04.2013;112;16;9000;6;12
15.04.2013;320;64;67920;6;12
15.04.2013;352;56;91584;6;12
15.04.2013;788;1712;1673232;12;25
15.04.2013;344;40;72672;6;12
15.04.2013;164;30;20712;6;12
15.04.2013;248;40;28440;6;12
15.04.2013;1008;208;292080;6;12
15.04.2013;476;28;59400;6;12
15.04.2013;196;22;22512;6;12
15.04.2013;716;46;100176;6;12
15.04.2013;684;144;249336;12;25
15.04.2013;200;32;29472;6;12
15.04.2013;112;48;22176;6;12
16.04.2013;876;136;217008;6;12
16.04.2013;32;22;3456;6;12
16.04.2013;180;28;20208;6;12
16.04.2013;244;76;57936;6;12
16.04.2013;728;240;400176;6;12
16.04.2013;752;96;208944;6;12
16.04.2013;684;1;1774;6;12
16.04.2013;1252;720;940509;12;25
16.04.2013;276;34;40272;6;12
16.04.2013;2568;128;685200;6;12
16.04.2013;264;24;29616;6;12
16.04.2013;1412;120;403824;6;12
16.04.2013;1048;2288;3735696;12;25
16.04.2013;600;208;367704;6;12
16.04.2013;620;336;310896;6;12
16.04.2013;116;38;13464;6;12
16.04.2013;360;68;67680;6;12
16.04.2013;552;42;102624;6;12
16.04.2013;96;24;10248;6;12
16.04.2013;116;26;12696;6;12
16.04.2013;40;22;4752;6;12
16.04.2013;16;60;4464;6;12
16.04.2013;744;816;2257728;12;25
16.04.2013;732;848;1024992;12;25
16.04.2013;396;68;109920;6;12
16.04.2013;1404;3056;4563792;6;12
16.04.2013;632;368;640512;6;12
16.04.2013;256;68;73344;6;12
16.04.2013;832;100;264720;6;12
16.04.2013;456;304;315312;6;12
16.04.2013;1376;40;186543;12;25
16.04.2013;776;15;33273;12;25
16.04.2013;664;5;10767;6;12
16.04.2013;1076;368;853872;6;12
16.04.2013;808;416;818208;12;25
16.04.2013;1040;384;793728;6;12
16.04.2013;376;64;101136;6;12
17.04.2013;1628;192;712008;6;12
17.04.2013;320;76;67920;6;12
17.04.2013;148;64;23904;6;12
17.04.2013;320;40;57024;6;12
17.04.2013;208;34;31008;6;12
17.04.2013;92;38;15840;6;12
17.04.2013;292;32;38712;6;12
17.04.2013;224;20;23544;6;12
17.04.2013;832;88;169176;3;6
17.04.2013;384;36;47280;6;12
17.04.2013;392;48;74592;6;12
17.04.2013;444;688;793632;12;25
17.04.2013;580;184;244488;6;12
17.04.2013;536;52;92544;6;12
17.04.2013;60;30;9840;6;12
17.04.2013;644;384;473976;12;25
17.04.2013;808;64;122688;6;12
17.04.2013;1384;368;1038120;6;12
17.04.2013;416;34;61008;6;12
17.04.2013;344;52;49440;6;12
17.04.2013;320;40;38472;6;12
17.04.2013;444;24;44808;6;12
17.04.2013;172;36;27000;6;12
17.04.2013;216;44;38928;6;12
17.04.2013;472;42;69240;6;12
17.04.2013;388;416;482112;12;25
17.04.2013;484;848;790272;12;25
17.04.2013;308;112;109584;6;12
17.04.2013;184;30;26256;6;12
17.04.2013;108;24;12672;6;12
17.04.2013;120;42;21600;6;12
17.04.2013;180;56;30624;6;12
17.04.2013;852;144;294168;6;12
17.04.2013;1256;92;256512;6;12
